货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,611.18,606.28,613.62,613.62,611.92,2014.02.26 17:23:06
美元,611.18,606.28,613.62,613.62,611.92,2014.02.26 16:28:04
美元,611.28,606.38,613.73,613.73,611.92,2014.02.26 16:27:45
美元,611.37,606.47,613.83,613.83,611.92,2014.02.26 16:24:33
美元,611.18,606.28,613.62,613.62,611.92,2014.02.26 16:23:40
美元,611.08,606.18,613.52,613.52,611.92,2014.02.26 16:22:38
美元,610.78,605.88,613.22,613.22,611.92,2014.02.26 16:20:58
美元,610.58,605.68,613.02,613.02,611.92,2014.02.26 16:18:38
美元,610.68,605.78,613.12,613.12,611.92,2014.02.26 16:17:34
美元,610.78,605.88,613.22,613.22,611.92,2014.02.26 16:15:58
美元,610.98,606.08,613.42,613.42,611.92,2014.02.26 16:15:20
美元,611.08,606.18,613.52,613.52,611.92,2014.02.26 16:15:00
美元,611.23,606.33,613.67,613.67,611.92,2014.02.26 16:11:34
美元,611.28,606.38,613.73,613.73,611.92,2014.02.26 16:10:23
美元,611.37,606.47,613.83,613.83,611.92,2014.02.26 16:07:41
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 16:07:13
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 16:06:48
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 16:06:24
美元,611.57,606.67,614.03,614.03,611.92,2014.02.26 15:57:21
美元,611.62,606.72,614.08,614.08,611.92,2014.02.26 15:55:34
美元,611.67,606.77,614.13,614.13,611.92,2014.02.26 15:52:51
美元,611.57,606.67,614.03,614.03,611.92,2014.02.26 15:52:37
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 15:51:45
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 15:44:32
美元,611.32,606.42,613.78,613.78,611.92,2014.02.26 15:40:15
美元,611.37,606.47,613.83,613.83,611.92,2014.02.26 15:39:42
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 15:36:35
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 15:35:36
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 15:35:16
美元,611.37,606.47,613.83,613.83,611.92,2014.02.26 15:34:47
美元,611.32,606.42,613.78,613.78,611.92,2014.02.26 15:34:40
美元,611.28,606.38,613.73,613.73,611.92,2014.02.26 15:34:25
美元,611.18,606.28,613.62,613.62,611.92,2014.02.26 15:33:52
美元,611.13,606.23,613.57,613.57,611.92,2014.02.26 15:28:13
美元,611.24,606.34,613.68,613.68,611.92,2014.02.26 15:25:17
美元,611.28,606.38,613.73,613.73,611.92,2014.02.26 15:22:00
美元,611.32,606.42,613.78,613.78,611.92,2014.02.26 15:21:18
美元,611.37,606.47,613.83,613.83,611.92,2014.02.26 15:20:59
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 15:15:02
美元,611.45,606.55,613.91,613.91,611.92,2014.02.26 15:14:34
美元,611.51,606.61,613.97,613.97,611.92,2014.02.26 15:12:24
美元,611.53,606.63,613.99,613.99,611.92,2014.02.26 14:55:39
美元,611.57,606.67,614.03,614.03,611.92,2014.02.26 14:52:03
美元,611.59,606.69,614.05,614.05,611.92,2014.02.26 14:13:31
美元,611.62,606.72,614.08,614.08,611.92,2014.02.26 14:03:08
美元,611.67,606.77,614.13,614.13,611.92,2014.02.26 14:00:00
美元,611.67,606.77,614.13,614.13,611.92,2014.02.26 13:51:36
美元,611.63,606.73,614.09,614.09,611.92,2014.02.26 11:41:32
美元,611.67,606.77,614.13,614.13,611.92,2014.02.26 11:36:28
美元,611.54,606.64,614,614,611.92,2014.02.26 11:34:06
美元,611.57,606.67,614.03,614.03,611.92,2014.02.26 11:29:08
美元,611.49,606.59,613.95,613.95,611.92,2014.02.26 11:28:06
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 11:25:17
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 11:22:55
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 11:19:36
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 11:07:39
美元,611.39,606.49,613.85,613.85,611.92,2014.02.26 10:57:38
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 10:54:18
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 10:45:56
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 10:39:07
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 10:30:00
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 10:18:54
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 10:17:06
美元,611.37,606.47,613.83,613.83,611.92,2014.02.26 10:09:43
美元,611.42,606.52,613.88,613.88,611.92,2014.02.26 10:07:37
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 10:07:21
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 10:01:38
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 09:59:01
美元,611.47,606.57,613.93,613.93,611.92,2014.02.26 09:54:53
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 09:52:21
美元,611.57,606.67,614.03,614.03,611.92,2014.02.26 09:49:10
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 09:48:43
美元,611.57,606.67,614.03,614.03,611.92,2014.02.26 09:47:10
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 09:46:16
美元,611.57,606.67,614.03,614.03,611.92,2014.02.26 09:43:57
美元,611.62,606.72,614.08,614.08,611.92,2014.02.26 09:43:32
美元,611.67,606.77,614.13,614.13,611.92,2014.02.26 09:42:41
美元,611.57,606.67,614.03,614.03,611.92,2014.02.26 09:41:40
美元,611.52,606.62,613.98,613.98,611.92,2014.02.26 09:40:47
美元,611.62,606.72,614.08,614.08,611.92,2014.02.26 09:39:31
美元,611.72,606.82,614.18,614.18,611.92,2014.02.26 09:38:51
美元,611.77,606.87,614.23,614.23,611.92,2014.02.26 09:37:04
美元,611.82,606.92,614.28,614.28,611.92,2014.02.26 09:35:40
美元,611.92,607.02,614.38,614.38,611.92,2014.02.26 09:35:10
美元,611.87,606.97,614.33,614.33,611.92,2014.02.26 09:34:02
美元,612.05,607.15,614.51,614.51,611.92,2014.02.26 09:33:52
美元,612.07,607.17,614.53,614.53,611.92,2014.02.26 09:32:31
美元,611.77,606.87,614.23,614.23,611.92,2014.02.26 09:31:34
美元,611.77,606.87,614.23,614.23,611.92,2014.02.26 09:31:18
美元,611.37,606.47,613.83,613.83,611.92,2014.02.26 09:30:19
美元,611.28,606.38,613.73,613.73,611.92,2014.02.26 09:24:25
美元,611.28,606.38,613.73,613.73,611.92,2014.02.26 09:24:19
美元,611.28,606.38,613.73,613.73,611.84,2014.02.26 08:56:31
美元,611.28,606.38,613.73,613.73,611.84,2014.02.26 08:28:01
美元,611.42,606.52,613.88,613.88,611.84,2014.02.26 08:26:12
美元,611.53,606.63,613.99,613.99,611.84,2014.02.26 08:22:43
美元,611.47,606.57,613.93,613.93,611.84,2014.02.26 08:20:58
美元,611.42,606.52,613.88,613.88,611.84,2014.02.26 08:18:21
美元,611.37,606.47,613.83,613.83,611.84,2014.02.26 08:15:42
美元,611.32,606.42,613.78,613.78,611.84,2014.02.26 08:13:16
美元,611.28,606.38,613.73,613.73,611.84,2014.02.26 08:11:32
美元,611.24,606.34,613.68,613.68,611.84,2014.02.26 08:10:20
美元,611.24,606.34,613.68,613.68,611.84,2014.02.26 08:03:34
美元,611.28,606.38,613.73,613.73,611.84,2014.02.26 07:52:51
美元,611.28,606.38,613.73,613.73,611.84,2014.02.26 00:00:05
美元,611.28,606.38,613.73,613.73,611.84,2014.02.26 00:00:05
美元,611.28,606.38,613.73,613.73,611.84,2014.02.25 21:00:38
美元,611.28,606.38,613.73,613.73,611.84,2014.02.25 17:58:26
美元,611.47,606.57,613.93,613.93,611.84,2014.02.25 17:52:06
美元,611.28,606.38,613.73,613.73,611.84,2014.02.25 17:29:30
美元,611.28,606.38,613.73,613.73,611.84,2014.02.25 17:26:40
美元,611.28,606.38,613.73,613.73,611.84,2014.02.25 17:18:25
美元,611.28,606.38,613.73,613.73,611.84,2014.02.25 16:30:54
美元,611.18,606.28,613.62,613.62,611.84,2014.02.25 16:30:37
美元,611.08,606.18,613.52,613.52,611.84,2014.02.25 16:28:37
美元,611.18,606.28,613.62,613.62,611.84,2014.02.25 16:24:04
美元,611.13,606.23,613.57,613.57,611.84,2014.02.25 16:23:51
美元,610.98,606.08,613.42,613.42,611.84,2014.02.25 16:21:32
美元,611.08,606.18,613.52,613.52,611.84,2014.02.25 16:21:02
美元,611.13,606.23,613.57,613.57,611.84,2014.02.25 16:20:07
美元,611.13,606.23,613.57,613.57,611.84,2014.02.25 16:20:04
美元,611.18,606.28,613.62,613.62,611.84,2014.02.25 16:16:46
美元,611.28,606.38,613.73,613.73,611.84,2014.02.25 16:11:33
美元,611.42,606.52,613.88,613.88,611.84,2014.02.25 16:11:13
美元,611.52,606.62,613.98,613.98,611.84,2014.02.25 16:08:27
美元,611.57,606.67,614.03,614.03,611.84,2014.02.25 16:07:28
美元,611.67,606.77,614.13,614.13,611.84,2014.02.25 16:05:55
美元,611.77,606.87,614.23,614.23,611.84,2014.02.25 16:04:23
美元,611.57,606.67,614.03,614.03,611.84,2014.02.25 16:02:16
美元,611.37,606.47,613.83,613.83,611.84,2014.02.25 16:01:50
美元,611.32,606.42,613.78,613.78,611.84,2014.02.25 16:01:06
美元,611.18,606.28,613.62,613.62,611.84,2014.02.25 16:00:06
美元,611.03,606.13,613.47,613.47,611.84,2014.02.25 15:59:32
美元,610.98,606.08,613.42,613.42,611.84,2014.02.25 15:57:09
美元,610.93,606.03,613.37,613.37,611.84,2014.02.25 15:57:01
美元,610.83,605.93,613.27,613.27,611.84,2014.02.25 15:54:42
美元,610.78,605.88,613.22,613.22,611.84,2014.02.25 15:49:05
美元,610.73,605.83,613.17,613.17,611.84,2014.02.25 15:48:34
美元,610.78,605.88,613.22,613.22,611.84,2014.02.25 15:48:21
美元,610.83,605.93,613.27,613.27,611.84,2014.02.25 15:47:20
美元,610.78,605.88,613.22,613.22,611.84,2014.02.25 15:46:53
美元,610.73,605.83,613.17,613.17,611.84,2014.02.25 15:46:26
美元,610.68,605.78,613.12,613.12,611.84,2014.02.25 15:43:58
美元,610.58,605.68,613.02,613.02,611.84,2014.02.25 15:42:57
美元,610.48,605.58,612.92,612.92,611.84,2014.02.25 15:41:31
美元,610.53,605.63,612.97,612.97,611.84,2014.02.25 15:40:52
美元,610.43,605.53,612.87,612.87,611.84,2014.02.25 15:39:27
美元,610.37,605.47,612.81,612.81,611.84,2014.02.25 15:38:14
美元,610.33,605.43,612.77,612.77,611.84,2014.02.25 15:35:11
美元,610.33,605.43,612.77,612.77,611.84,2014.02.25 15:34:17
美元,610.33,605.43,612.77,612.77,611.84,2014.02.25 15:32:18
美元,610.38,605.48,612.82,612.82,611.84,2014.02.25 15:22:53
美元,610.28,605.39,612.72,612.72,611.84,2014.02.25 15:20:41
美元,610.23,605.34,612.67,612.67,611.84,2014.02.25 15:20:24
美元,610.18,605.29,612.62,612.62,611.84,2014.02.25 15:12:06
美元,610.13,605.24,612.57,612.57,611.84,2014.02.25 15:09:00
美元,610.11,605.22,612.55,612.55,611.84,2014.02.25 15:01:15
美元,610.13,605.24,612.57,612.57,611.84,2014.02.25 14:54:39
美元,610.08,605.19,612.52,612.52,611.84,2014.02.25 14:45:33
美元,610.11,605.22,612.55,612.55,611.84,2014.02.25 14:31:32
美元,610.15,605.26,612.59,612.59,611.84,2014.02.25 14:28:37
美元,610.18,605.29,612.62,612.62,611.84,2014.02.25 14:14:31
美元,610.22,605.33,612.66,612.66,611.84,2014.02.25 14:05:32
美元,610.18,605.29,612.62,612.62,611.84,2014.02.25 13:59:02
美元,610.08,605.19,612.52,612.52,611.84,2014.02.25 13:57:31
美元,610.08,605.19,612.52,612.52,611.84,2014.02.25 13:55:40
美元,610.03,605.14,612.47,612.47,611.84,2014.02.25 13:51:06
美元,610.08,605.19,612.52,612.52,611.84,2014.02.25 13:48:40
美元,610.13,605.24,612.57,612.57,611.84,2014.02.25 13:46:16
美元,610.08,605.19,612.52,612.52,611.84,2014.02.25 13:44:21
美元,610.03,605.14,612.47,612.47,611.84,2014.02.25 13:42:42
美元,609.98,605.09,612.42,612.42,611.84,2014.02.25 13:42:15
美元,609.93,605.04,612.37,612.37,611.84,2014.02.25 13:41:15
美元,609.83,604.94,612.27,612.27,611.84,2014.02.25 13:30:38
美元,609.78,604.89,612.22,612.22,611.84,2014.02.25 12:16:38
美元,609.83,604.94,612.27,612.27,611.84,2014.02.25 12:05:19
美元,609.73,604.84,612.17,612.17,611.84,2014.02.25 11:52:00
美元,609.68,604.79,612.12,612.12,611.84,2014.02.25 11:43:38
美元,609.58,604.69,612.02,612.02,611.84,2014.02.25 11:40:58
美元,609.63,604.74,612.07,612.07,611.84,2014.02.25 11:38:17
美元,609.68,604.79,612.12,612.12,611.84,2014.02.25 11:37:40
美元,609.73,604.84,612.17,612.17,611.84,2014.02.25 11:37:20
美元,609.78,604.89,612.22,612.22,611.84,2014.02.25 11:32:18
美元,609.83,604.94,612.27,612.27,611.84,2014.02.25 11:31:55
美元,609.85,604.96,612.29,612.29,611.84,2014.02.25 11:27:18
美元,609.87,604.98,612.31,612.31,611.84,2014.02.25 11:19:16
美元,609.89,605,612.33,612.33,611.84,2014.02.25 11:15:43
美元,609.91,605.02,612.35,612.35,611.84,2014.02.25 11:05:49
美元,609.85,604.96,612.29,612.29,611.84,2014.02.25 10:59:49
美元,609.87,604.98,612.31,612.31,611.84,2014.02.25 10:49:12
美元,609.83,604.94,612.27,612.27,611.84,2014.02.25 10:45:49
美元,609.86,604.97,612.3,612.3,611.84,2014.02.25 10:45:29
美元,609.83,604.94,612.27,612.27,611.84,2014.02.25 10:43:16
美元,609.78,604.89,612.22,612.22,611.84,2014.02.25 10:39:38
美元,609.83,604.94,612.27,612.27,611.84,2014.02.25 10:39:29
美元,609.88,604.99,612.32,612.32,611.84,2014.02.25 10:36:29
美元,609.9,605.01,612.34,612.34,611.84,2014.02.25 10:35:37
美元,609.96,605.07,612.4,612.4,611.84,2014.02.25 10:31:04
美元,609.98,605.09,612.42,612.42,611.84,2014.02.25 10:30:00
美元,609.98,605.09,612.42,612.42,611.84,2014.02.25 10:28:53
美元,610.06,605.17,612.5,612.5,611.84,2014.02.25 10:25:12
美元,610.1,605.21,612.54,612.54,611.84,2014.02.25 10:18:21
美元,610.13,605.24,612.57,612.57,611.84,2014.02.25 10:13:53
美元,610.03,605.14,612.47,612.47,611.84,2014.02.25 10:10:37
美元,609.98,605.09,612.42,612.42,611.84,2014.02.25 10:08:08
美元,610.03,605.14,612.47,612.47,611.84,2014.02.25 10:07:43
美元,610.08,605.19,612.52,612.52,611.84,2014.02.25 10:02:40
美元,610.13,605.24,612.57,612.57,611.84,2014.02.25 10:01:53
美元,610.18,605.29,612.62,612.62,611.84,2014.02.25 09:57:59
美元,610.18,605.29,612.62,612.62,611.84,2014.02.25 09:54:19
美元,610.13,605.24,612.57,612.57,611.84,2014.02.25 09:53:12
美元,610.23,605.34,612.67,612.67,611.84,2014.02.25 09:50:52
美元,610.38,605.48,612.82,612.82,611.84,2014.02.25 09:45:21
美元,610.48,605.58,612.92,612.92,611.84,2014.02.25 09:45:12
美元,610.68,605.78,613.12,613.12,611.84,2014.02.25 09:42:34
美元,610.78,605.88,613.22,613.22,611.84,2014.02.25 09:41:34
美元,610.68,605.78,613.12,613.12,611.84,2014.02.25 09:40:08
美元,610.78,605.88,613.22,613.22,611.84,2014.02.25 09:39:28
美元,610.98,606.08,613.42,613.42,611.84,2014.02.25 09:37:24
美元,610.78,605.88,613.22,613.22,611.84,2014.02.25 09:36:51
美元,610.58,605.68,613.02,613.02,611.84,2014.02.25 09:35:45
美元,610.38,605.48,612.82,612.82,611.84,2014.02.25 09:35:16
美元,610.08,605.19,612.52,612.52,611.84,2014.02.25 09:34:40
美元,609.78,604.89,612.22,612.22,611.84,2014.02.25 09:33:59
美元,609.58,604.69,612.02,612.02,611.84,2014.02.25 09:33:43
美元,609.38,604.49,611.82,611.82,611.84,2014.02.25 09:32:50
美元,609.28,604.4,611.72,611.72,611.84,2014.02.25 09:31:37
美元,609.18,604.3,611.62,611.62,611.84,2014.02.25 09:31:13
美元,608.78,603.9,611.22,611.22,611.84,2014.02.25 09:30:55
美元,608.68,603.8,611.12,611.12,611.84,2014.02.25 09:29:43
美元,608.69,603.81,611.13,611.13,611.84,2014.02.25 09:28:28
美元,608.68,603.8,611.12,611.12,611.84,2014.02.25 09:28:20
美元,608.68,603.8,611.12,611.12,611.84,2014.02.25 09:27:40
美元,608.69,603.81,611.13,611.13,611.84,2014.02.25 09:27:27
美元,608.69,603.81,611.13,611.13,611.84,2014.02.25 09:24:47
美元,608.68,603.8,611.12,611.12,611.84,2014.02.25 09:23:58
美元,608.68,603.8,611.12,611.12,611.84,2014.02.25 09:20:25
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:16:55
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:13:08
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:11:44
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:08:03
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:07:11
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:06:08
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:05:43
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:05:30
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 09:04:29
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 08:24:40
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 08:11:59
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 08:11:48
美元,608.73,603.85,611.17,611.17,611.89,2014.02.25 08:10:59
美元,608.63,603.75,611.07,611.07,611.89,2014.02.25 08:08:50
美元,608.53,603.65,610.97,610.97,611.89,2014.02.25 08:07:44
美元,608.42,603.54,610.86,610.86,611.89,2014.02.25 08:06:51
美元,608.48,603.6,610.92,610.92,611.89,2014.02.25 08:04:36
美元,608.58,603.7,611.02,611.02,611.89,2014.02.25 08:04:04
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 07:15:16
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 00:00:05
美元,608.68,603.8,611.12,611.12,611.89,2014.02.25 00:00:05
美元,608.68,603.8,611.12,611.12,611.89,2014.02.24 18:43:28
美元,608.68,603.8,611.12,611.12,611.89,2014.02.24 18:31:06
美元,608.68,603.8,611.12,611.12,611.89,2014.02.24 17:59:41
美元,608.58,603.7,611.02,611.02,611.89,2014.02.24 17:49:01
美元,609.58,604.69,612.02,612.02,611.89,2014.02.24 17:48:55
美元,608.58,603.7,611.02,611.02,611.89,2014.02.24 17:16:32
美元,608.58,603.7,611.02,611.02,611.89,2014.02.24 16:34:27
美元,608.68,603.8,611.12,611.12,611.89,2014.02.24 16:32:38
美元,608.68,603.8,611.12,611.12,611.89,2014.02.24 16:30:02
美元,608.53,603.65,610.97,610.97,611.89,2014.02.24 16:29:00
美元,608.38,603.5,610.82,610.82,611.89,2014.02.24 16:26:57
美元,608.33,603.45,610.77,610.77,611.89,2014.02.24 16:25:30
美元,608.28,603.41,610.72,610.72,611.89,2014.02.24 16:24:27
美元,608.22,603.35,610.66,610.66,611.89,2014.02.24 16:22:02
美元,608.18,603.31,610.62,610.62,611.89,2014.02.24 16:20:17
美元,608.1,603.23,610.54,610.54,611.89,2014.02.24 16:17:25
美元,608.07,603.2,610.51,610.51,611.89,2014.02.24 16:13:33
美元,608.07,603.2,610.51,610.51,611.89,2014.02.24 16:13:15
美元,608.11,603.24,610.55,610.55,611.89,2014.02.24 16:05:04
美元,608.08,603.21,610.52,610.52,611.89,2014.02.24 16:02:46
美元,608.06,603.19,610.5,610.5,611.89,2014.02.24 15:59:13
美元,608.08,603.21,610.52,610.52,611.89,2014.02.24 15:54:40
美元,608.03,603.16,610.47,610.47,611.89,2014.02.24 15:51:54
美元,608.06,603.19,610.5,610.5,611.89,2014.02.24 15:45:17
美元,608.08,603.21,610.52,610.52,611.89,2014.02.24 15:44:37
美元,608.01,603.14,610.45,610.45,611.89,2014.02.24 15:43:44
美元,608.03,603.16,610.47,610.47,611.89,2014.02.24 15:41:44
美元,608.06,603.19,610.5,610.5,611.89,2014.02.24 15:36:16
美元,608.08,603.21,610.52,610.52,611.89,2014.02.24 15:32:35
美元,608.11,603.24,610.55,610.55,611.89,2014.02.24 15:30:49
美元,608.15,603.28,610.59,610.59,611.89,2014.02.24 15:10:22
美元,608.15,603.28,610.59,610.59,611.89,2014.02.24 15:07:28
美元,608.19,603.32,610.63,610.63,611.89,2014.02.24 15:04:18
美元,608.19,603.32,610.63,610.63,611.89,2014.02.24 14:55:13
美元,608.21,603.34,610.65,610.65,611.89,2014.02.24 14:41:45
美元,608.23,603.36,610.67,610.67,611.89,2014.02.24 14:39:21
美元,608.25,603.38,610.69,610.69,611.89,2014.02.24 14:15:07
美元,608.23,603.36,610.67,610.67,611.89,2014.02.24 14:10:28
美元,608.21,603.34,610.65,610.65,611.89,2014.02.24 14:07:50
美元,608.18,603.31,610.62,610.62,611.89,2014.02.24 14:04:12
美元,608.13,603.26,610.57,610.57,611.89,2014.02.24 14:02:11
美元,608.15,603.28,610.59,610.59,611.89,2014.02.24 13:51:57
美元,608.13,603.26,610.57,610.57,611.89,2014.02.24 13:32:27
美元,608.18,603.31,610.62,610.62,611.89,2014.02.24 12:16:49
美元,608.21,603.34,610.65,610.65,611.89,2014.02.24 11:28:26
美元,608.24,603.37,610.68,610.68,611.89,2014.02.24 11:15:05
美元,608.26,603.39,610.7,610.7,611.89,2014.02.24 11:09:50
美元,608.28,603.41,610.72,610.72,611.89,2014.02.24 11:00:54
美元,608.31,603.43,610.75,610.75,611.89,2014.02.24 10:55:03
美元,608.28,603.41,610.72,610.72,611.89,2014.02.24 10:51:59
美元,608.23,603.36,610.67,610.67,611.89,2014.02.24 10:30:00
美元,608.23,603.36,610.67,610.67,611.89,2014.02.24 10:10:43
美元,608.23,603.36,610.67,610.67,611.89,2014.02.24 10:03:17
美元,608.28,603.41,610.72,610.72,611.89,2014.02.24 10:00:45
美元,608.31,603.43,610.75,610.75,611.89,2014.02.24 09:54:28
美元,608.36,603.48,610.8,610.8,611.89,2014.02.24 09:51:38
美元,608.33,603.45,610.77,610.77,611.89,2014.02.24 09:44:31
美元,608.38,603.5,610.82,610.82,611.89,2014.02.24 09:43:49
美元,608.33,603.45,610.77,610.77,611.89,2014.02.24 09:43:42
美元,608.38,603.5,610.82,610.82,611.89,2014.02.24 09:36:39
美元,608.43,603.55,610.87,610.87,611.89,2014.02.24 09:34:32
美元,608.38,603.5,610.82,610.82,611.89,2014.02.24 09:32:51
美元,608.38,603.5,610.82,610.82,611.89,2014.02.24 09:31:53
美元,608.48,603.6,610.92,610.92,611.89,2014.02.24 09:31:11
美元,608.28,603.41,610.72,610.72,611.89,2014.02.24 09:31:02
美元,607.78,602.91,610.22,610.22,611.89,2014.02.24 09:26:04
美元,607.78,602.91,610.22,610.22,611.89,2014.02.24 09:25:59
美元,607.78,602.91,610.22,610.22,611.76,2014.02.24 09:18:31
美元,607.78,602.91,610.22,610.22,611.76,2014.02.24 08:15:29
美元,607.88,603.01,610.32,610.32,611.76,2014.02.24 08:14:53
美元,608.03,603.16,610.47,610.47,611.76,2014.02.24 08:10:57
美元,607.98,603.11,610.42,610.42,611.76,2014.02.24 08:10:17
美元,607.93,603.06,610.37,610.37,611.76,2014.02.24 08:09:28
美元,607.88,603.01,610.32,610.32,611.76,2014.02.24 08:08:56
美元,607.83,602.96,610.27,610.27,611.76,2014.02.24 08:07:51
美元,607.78,602.91,610.22,610.22,611.76,2014.02.24 08:06:14
美元,607.68,602.81,610.12,610.12,611.76,2014.02.24 08:05:32
美元,607.73,602.86,610.17,610.17,611.76,2014.02.24 08:04:17
美元,607.78,602.91,610.22,610.22,611.76,2014.02.24 07:58:22
美元,607.86,602.99,610.3,610.3,611.76,2014.02.24 07:58:10
美元,607.86,602.99,610.3,610.3,611.76,2014.02.24 00:00:05
美元,607.86,602.99,610.3,610.3,611.76,2014.02.24 00:00:05
